3,0,0,342179,LH,Lufthansa German Airlines,MEX,JFK
15,0,0,2237523,LH,Lufthansa German Airlines,ORD,FRA
17,0,0,2268116,LH,Lufthansa German Airlines,ORD,MEX
1,0,0,136952,LH,Lufthansa German Airlines,YYZ,IAH
16,0,0,2859109,AF,Compagnie Natl Air France,CDG,ORD
4,0,0,788220,AF,Compagnie Natl Air France,IAH,CDG
4,0,0,628230,AF,Compagnie Natl Air France,MEX,IAH
6,0,0,923032,AF,Compagnie Natl Air France,ORD,CDG
3,0,0,476881,AF,Compagnie Natl Air France,ORD,DUB
6,0,0,875008,AF,Compagnie Natl Air France,ORD,PIK
18,0,0,2586951,3S,AeroLogic GmbH,CVG,EMA
4,0,0,495647,3S,AeroLogic GmbH,CVG,LEJ
17,0,0,2654564,3S,AeroLogic GmbH,EMA,CVG
5,0,0,852993,3S,AeroLogic GmbH,FRA,JFK
13,0,0,2740969,3S,AeroLogic GmbH,FRA,ORD
4,0,0,574435,3S,AeroLogic GmbH,HKG,CVG
4,0,0,727481,3S,AeroLogic GmbH,IAH,SVG
5,0,0,776261,3S,AeroLogic GmbH,JFK,FRA
12,0,0,2011044,3S,AeroLogic GmbH,ORD,FRA
5,0,0,625266,3S,AeroLogic GmbH,YYZ,IAH
4,0,0,601957,7L,Silk Way West Airlines,GYD,JFK
11,0,0,2026028,7L,Silk Way West Airlines,GYD,ORD
4,0,0,676227,7L,Silk Way West Airlines,JFK,GYD
11,0,0,2136286,7L,Silk Way West Airlines,ORD,GYD
14,0,0,2529358,BR,Eva Airways Corporation,ANC,TPE
35,0,0,6467864,BR,Eva Airways Corporation,ANC,TPE
6,0,0,624107,BR,Eva Airways Corporation,LAX,TPE
14,0,0,2766023,BR,Eva Airways Corporation,TPE,ANC
39,0,0,8880210,BR,Eva Airways Corporation,TPE,ANC
2,0,0,352062,BR,Eva Airways Corporation,TPE,LAX
12,0,0,1704641,O6,Oceanair Linhas Aereas S A,BOG,MIA
4,0,0,493016,O6,Oceanair Linhas Aereas S A,MIA,CWB
5,0,0,328803,O6,Oceanair Linhas Aereas S A,MIA,MAO
2,0,0,147294,O6,Oceanair Linhas Aereas S A,MIA,VCP
9,0,0,1517890,P3,Cargologicair Limited,ATL,MEX
1,0,0,89555,P3,Cargologicair Limited,ATL,STN
2,0,0,316054,P3,Cargologicair Limited,DFW,FRA
1,0,0,181500,P3,Cargologicair Limited,EMA,ATL
1,0,0,178200,P3,Cargologicair Limited,FRA,ATL
1,0,0,233167,P3,Cargologicair Limited,FRA,ORD
4,0,0,1003204,P3,Cargologicair Limited,FRA,ORD
9,0,0,1849122,P3,Cargologicair Limited,IAH,FRA
9,0,0,583581,P3,Cargologicair Limited,MEX,IAH
1,0,0,155441,P3,Cargologicair Limited,ORD,FRA
5,0,0,1155075,P3,Cargologicair Limited,ORD,SVO
7,0,0,1526967,P3,Cargologicair Limited,STN,ATL
2,0,0,437945,P3,Cargologicair Limited,SVO,ORD
8,0,0,1919922,C8,Cargolux Italia SpA,HKG,ORD
5,0,0,790293,C8,Cargolux Italia SpA,JFK,LUX
5,0,0,715596,C8,Cargolux Italia SpA,MXP,JFK
8,0,0,1727513,C8,Cargolux Italia SpA,ORD,LUX
11,0,0,1650464,CV,Cargolux Airlines International S.A,ATL,LUX
22,0,0,5317037,CV,Cargolux Airlines International S.A,CGO,ORD
9,0,0,1357690,CV,Cargolux Airlines International S.A,DFW,LUX
4,0,0,726568,CV,Cargolux Airlines International S.A,DFW,PIK
4,0,0,966361,CV,Cargolux Airlines International S.A,HKG,DFW
9,0,0,2148219,CV,Cargolux Airlines International S.A,HKG,JFK
2,0,0,483010,CV,Cargolux Airlines International S.A,HKG,LAX
14,0,0,3151581,CV,Cargolux Airlines International S.A,HKG,LCK
9,0,0,2123123,CV,Cargolux Airlines International S.A,HKG,ORD
4,0,0,788852,CV,Cargolux Airlines International S.A,HSV,LUX
1,0,0,107287,CV,Cargolux Airlines International S.A,HSV,LUX
12,0,0,1316416,CV,Cargolux Airlines International S.A,IAH,LUX
9,0,0,1427270,CV,Cargolux Airlines International S.A,IND,LUX
10,0,0,1666837,CV,Cargolux Airlines International S.A,JFK,LUX
8,0,0,93485,CV,Cargolux Airlines International S.A,JFK,MEX
14,0,0,2578539,CV,Cargolux Airlines International S.A,LAX,LUX
4,0,0,954690,CV,Cargolux Airlines International S.A,LAX,MXP
