110,5500,3622,0,ZX,Air Georgian,DTW,YYZ
87,4350,3623,0,ZX,Air Georgian,IAD,YYZ
31,3968,3624,19397,AA,American Airlines Inc.,MIA,SXM
22,5566,3625,391021,SQ,Singapore Airlines Ltd.,IAH,MAN
31,4092,3626,1797,DL,Delta Air Lines Inc.,MEX,DTW
31,4433,3626,0,WN,Southwest Airlines Co.,SJD,SAN
30,4500,3627,0,AA,American Airlines Inc.,GCM,CLT
31,5146,3629,4466,UA,United Air Lines Inc.,LAX,MEX
30,4080,3630,224,RV,Air Canada rouge LP,YUL,MCO
26,4160,3630,0,B6,JetBlue Airways,NAS,BOS
20,4380,3631,412240,LX,Swiss International Airlines,BOS,ZRH
30,6120,3631,183215,AA,American Airlines Inc.,CNF,MIA
31,4092,3632,499,DL,Delta Air Lines Inc.,MEX,LAX
28,5040,3634,0,VB,Aeroenlaces Nacionales S.A. de C.V. d/b/a VivaAerobus,MEX,LAS
17,3876,3635,0,NK,Spirit Air Lines,ORD,CUN
30,4800,3638,0,AA,American Airlines Inc.,POP,MIA
16,4276,3639,153518,TP,Tap-Portuguese Airlines,LIS,EWR
17,4879,3641,150289,VS,Virgin Atlantic Airways,JFK,MAN
18,5134,3641,154843,NZ,Air New Zealand,HNL,AKL
31,4433,3642,0,WN,Southwest Airlines Co.,OAK,PVR
29,4814,3642,41,UA,United Air Lines Inc.,MEX,LAX
28,4476,3643,19699,AA,American Airlines Inc.,PAP,JFK
17,4284,3646,226103,LO,Polskie Linie Lotnicze,EWR,WAW
26,4160,3647,0,DL,Delta Air Lines Inc.,DTW,SJD
13,3900,3651,0,MU,China Eastern Airlines,PEK,SPN
32,4800,3652,0,4O,ABC Aerolineas SA de CV dba Interjet,MEX,LAS
13,3900,3653,0,MU,China Eastern Airlines,SPN,PEK
28,4004,3656,0,WN,Southwest Airlines Co.,ATL,PUJ
57,4332,3656,0,OO,SkyWest Airlines Inc.,YEG,DEN
25,4000,3658,0,AA,American Airlines Inc.,CUN,PHL
27,4050,3661,9431,LR,Lacsa,JFK,SAL
58,4408,3661,0,YX,Republic Airline,MIA,PLS
28,3740,3663,0,WS,Westjet,YYZ,FLL
17,4556,3663,312277,AD,Azul Linhas Aereas Brazileiras S A,MCO,REC
21,5082,3666,465608,AA,American Airlines Inc.,PHL,MAN
31,4091,3669,198,DL,Delta Air Lines Inc.,DTW,MEX
17,4725,3672,399238,FJ,Air Pacific Ltd.,NAN,LAX
62,4340,3673,0,G7,GoJet Airlines LLC d/b/a United Express,YYZ,DEN
29,4640,3682,0,B6,JetBlue Airways,AUA,FLL
35,5880,3682,0,XP,XTRA Airways,MIA,HAV
17,4726,3683,333721,HA,Hawaiian Airlines Inc.,AKL,HNL
27,4320,3684,1054,AA,American Airlines Inc.,SJO,PHX
13,4550,3685,124093,WW,WOW Air ehf,KEF,SFO
31,3700,3686,0,4O,ABC Aerolineas SA de CV dba Interjet,JFK,CUN
24,4296,3686,4532,UA,United Air Lines Inc.,PVR,ORD
28,5974,3690,934586,NH,All Nippon Airways Co.,JFK,HND
57,4332,3691,0,OO,SkyWest Airlines Inc.,DEN,YEG
17,3976,3692,12080,DL,Delta Air Lines Inc.,ATL,LOS
31,4805,3693,0,WL,Caribbean Sun Airlines Inc. d/b/a World Atlantic Airlines,CCS,MIA
25,4150,3695,789,UA,United Air Lines Inc.,IAD,PUJ
30,4500,3696,9950,UA,United Air Lines Inc.,PVR,IAH
27,4050,3697,0,AA,American Airlines Inc.,NAS,CLT
24,4296,3698,1745,UA,United Air Lines Inc.,IAH,MGA
